session_id,hold_ms,displacement,timestamp_ms
session_1,74.0,1.5338993308505837,1778922903755.0
session_1,84.0,1.7610604594346244,1778922904882.0
session_1,88.0,1.7018109107857509,1778922905264.0
session_1,75.0,0.8046783140045763,1778922906496.0
session_1,82.0,1.8017310812363332,1778922907075.0
session_1,55.0,0.6587621441616299,1778922907390.0
session_1,20.0,1.7590527769794633,1778922907921.0
session_1,94.0,2.145258340799039,1778922909022.0
session_1,82.0,1.7877075946864038,1778922909689.0
session_1,87.0,2.093692830762964,1778922910165.0
session_1,77.0,0.954755688946255,1778922910723.0
session_1,72.0,2.1269919226354284,1778922911251.0
session_1,80.0,0.056554719182202846,1778922911861.0
session_1,64.0,2.4592806184399856,1778922912271.0
session_1,54.0,0.3477840836725168,1778922912782.0
session_1,63.0,1.7818032940333806,1778922913072.0
session_1,81.0,3.9667001759044953,1778922914135.0
session_1,49.0,1.4087413675032083,1778922914808.0
session_1,42.0,0.08136274702029438,1778922915842.0
session_1,80.0,2.8970830029314953,1778922916725.0
session_1,44.0,0.9412409692217423,1778922917788.0
session_1,61.0,1.237983838500345,1778922919030.0
session_1,57.0,0.43688549812551486,1778922919650.0
session_1,93.0,1.6786101006920777,1778922920901.0
session_1,105.0,1.6172887539930216,1778922921846.0
session_1,60.0,1.0558133203123048,1778922922462.0
session_1,68.0,1.7950932877317556,1778922923338.0
session_1,62.0,2.2434218384912676,1778922924557.0
session_1,92.0,2.118404285038709,1778922925395.0
session_1,69.0,1.3410955108631648,1778922926490.0
session_1,101.0,0.09162618609819011,1778922927353.0
session_1,73.0,2.387220963990202,1778922927956.0
session_1,106.0,2.148014741954027,1778922929148.0
session_1,99.0,1.2485956474420954,1778922930299.0
session_1,80.0,1.5933759949810353,1778922931452.0
session_1,74.0,2.9050362273873307,1778922931981.0
session_1,68.0,3.863818120294875,1778922933104.0
session_1,106.0,1.5341427886317835,1778922933616.0
session_1,74.0,1.500301666702478,1778922934193.0
session_1,73.0,0.6707415906638837,1778922934527.0
session_1,99.0,0.9504829809642114,1778922934905.0
session_1,63.0,1.872443990021979,1778922935479.0
session_1,61.0,2.3850441102210516,1778922935760.0
session_1,71.0,1.5003166260597836,1778922936024.0
session_1,52.0,2.7751383987823726,1778922936578.0
session_1,85.0,0.34489959022126865,1778922937576.0
session_1,72.0,2.694217910727439,1778922938348.0
session_1,64.0,3.46309948144242,1778922938893.0
session_1,81.0,1.829263540217641,1778922939182.0
session_1,72.0,0.6898846302892377,1778922940058.0
session_1,66.0,1.7440467645204243,1778922940499.0
session_1,50.0,1.9000687184719944,1778922941121.0
session_1,76.0,2.3011112339849444,1778922942029.0
session_1,82.0,2.66476447753445,1778922942642.0
session_1,82.0,3.983481804469021,1778922943160.0
session_1,77.0,0.9755373508023505,1778922943625.0
session_1,81.0,3.73438781096556,1778922944496.0
session_1,66.0,1.165342152942605,1778922945008.0
session_1,95.0,1.9334036005596222,1778922945591.0
session_1,71.0,2.102229114042792,1778922946779.0
session_1,62.0,0.7873547732072665,1778922947715.0
session_1,88.0,0.887113122335197,1778922948957.0
session_1,69.0,1.8462746607306861,1778922950208.0
session_1,71.0,0.9956204695581472,1778922951438.0
session_1,65.0,1.7837547590111764,1778922952329.0
session_1,82.0,0.9211892655499809,1778922952639.0
session_1,79.0,4.728105240356084,1778922953473.0
session_1,81.0,2.686509659479963,1778922953807.0
session_1,70.0,3.280571491668192,1778922954355.0
session_1,74.0,0.4323422582773747,1778922954705.0
session_1,66.0,1.2183505262839898,1778922955633.0
session_1,109.0,2.841747401219085,1778922956707.0
session_1,68.0,2.829180995268351,1778922957840.0
session_1,85.0,2.048131546172997,1778922958711.0
session_1,65.0,1.7117768880528639,1778922959952.0
session_1,102.0,0.45280350607167746,1778922960322.0
session_1,36.0,3.0099613105450027,1778922961405.0
session_1,98.0,3.0082612788360117,1778922962640.0
session_1,85.0,1.3145361768651793,1778922963753.0
session_1,81.0,2.133740483919408,1778922964567.0
session_1,68.0,1.3415194556225731,1778922965493.0
session_1,86.0,2.1215900750286214,1778922966425.0
session_1,86.0,0.5430705971291574,1778922966761.0
session_1,68.0,1.3882502487081407,1778922967196.0
session_1,72.0,1.026561825935334,1778922967977.0
session_1,99.0,1.7432529908132466,1778922969095.0
session_1,69.0,0.16177868337652204,1778922969499.0
session_1,40.0,3.2970870506184395,1778922970242.0
session_1,76.0,1.6342121168118546,1778922970856.0
session_1,92.0,0.682989783183141,1778922971786.0
session_1,73.0,0.738995224799712,1778922972142.0
session_1,82.0,2.0318324820003264,1778922973096.0
session_1,72.0,2.7108098987461005,1778922973892.0
session_1,61.0,2.8582228666395197,1778922974489.0
session_1,64.0,1.3695223080549561,1778922975425.0
session_1,37.0,1.112560900316041,1778922976334.0
session_1,56.0,4.35699540280317,1778922976956.0
session_1,78.0,1.0893725678309472,1778922977704.0
session_1,64.0,1.309894779529857,1778922978597.0
session_1,91.0,1.9272526821514313,1778922979273.0
session_1,80.0,2.0153642955494147,1778922979915.0
session_1,58.0,1.0199640578216718,1778922980886.0
session_1,93.0,2.4120671845628943,1778922981558.0
session_1,79.0,0.7644359400051705,1778922982000.0
session_1,91.0,0.9894656294482591,1778922983184.0
session_1,64.0,2.127722920321991,1778922984015.0
session_1,72.0,4.3602477119749725,1778922985201.0
session_1,92.0,2.2848771051452967,1778922986301.0
session_1,80.0,1.9347982416554894,1778922986959.0
session_1,49.0,3.1629082383772857,1778922987896.0
session_1,71.0,2.159434927028588,1778922988480.0
session_1,79.0,1.7990481474420497,1778922988863.0
session_1,70.0,2.1038127220803586,1778922989899.0
session_1,66.0,3.0648214233725857,1778922990811.0
session_1,68.0,3.137027406106565,1778922991645.0
session_1,51.0,2.510121532321297,1778922992146.0
session_1,99.0,1.8721452905796365,1778922993111.0
session_1,80.0,2.38842573458549,1778922993499.0
session_1,75.0,1.3464705317156656,1778922994071.0
session_1,62.0,0.9021753393241478,1778922994793.0
session_1,76.0,3.6150221263166133,1778922995168.0
session_1,61.0,3.268760025325846,1778922995911.0
session_1,71.0,0.5884421530191165,1778922996587.0
session_1,84.0,2.0228464988292787,1778922997606.0
session_2,64.0,0.0,1778923465000.0
session_2,77.0,0.0,1778923465835.0
session_2,47.0,0.0,1778923466688.0
session_2,64.0,0.0,1778923467495.0
session_2,54.0,0.0,1778923468608.0
session_2,70.0,0.0,1778923469509.0
session_2,75.0,0.0,1778923470147.0
session_2,53.0,0.0,1778923470360.0
session_2,75.0,0.0,1778923471141.0
session_2,76.0,0.0,1778923471511.0
session_2,82.0,0.0,1778923472379.0
session_2,80.0,0.0,1778923472652.0
session_2,65.0,0.0,1778923473421.0
session_2,71.0,0.0,1778923473765.0
session_2,87.0,0.0,1778923474082.0
session_2,80.0,0.0,1778923475010.0
session_2,76.0,0.0,1778923476243.0
session_2,69.0,0.0,1778923477138.0
session_2,75.0,0.0,1778923478153.0
session_2,66.0,0.0,1778923482589.0
session_2,47.0,0.0,1778923483257.0
session_2,59.0,0.0,1778923483714.0
session_2,59.0,0.0,1778923484670.0
session_2,76.0,0.0,1778923485079.0
session_2,75.0,0.0,1778923485461.0
