duration_ms,disp_y,straight,traj,v_mean,v_max,v_start,peak_ratio,v_last5,mrl,a_first5,direction,session_id
429.0,267.27918047800654,269.55709615363867,1278.7525198868643,4354.471298558861,21624.486249162157,846.0618101531994,4.966040605268957,5380.726017931398,0.17808937325765892,341.18975644330243,-1.7008925673368172,session_1
99.0,774.761695095928,775.5093046545239,977.6087672797685,14355.781058412791,27476.51540265548,15644.949887891473,1.9139685522429384,13582.279760725583,0.6312994658643254,350.82324114221274,1.6147093977450437,session_1
80.0,762.5391063575273,762.5578709559579,1072.4097422226475,13646.845763996062,22076.834074903283,15239.77874044448,1.6177241861576204,13588.917625646063,0.5284561273560723,2035.0869047893093,-1.5637809803709246,session_1
100.0,641.8440167410454,644.0867869493401,1056.411901654053,12404.531730592676,24509.42876109672,15464.352980854872,1.9758445798325273,12989.618386536169,0.3078164398443803,-1094.6521674609298,1.6542722621006059,session_1
98.0,307.1628522662022,307.9620240794942,467.9689553647556,7620.735579768726,20406.05541863253,2527.7239084046073,2.6777011913527935,11527.570366571286,0.7773873675327165,1890.913319914574,-1.4987386167693149,session_1
886.0,619.6489283110486,619.7491218914287,5886.323241510182,10586.0032258226,40000.0,377.131440718827,3.7785739686771893,18636.01199230016,0.09099657804070653,197.96238467922768,1.5887781132992287,session_1
190.0,602.4773117608072,602.8459030310557,603.4223682820005,6596.604152889354,14409.18570459932,7389.7368037668975,2.1843335125625956,6380.895199243318,0.9095440588956706,1279.8199610041413,1.60576720140231,session_1
88.0,468.6352354038597,469.3779622246734,588.647840210528,7328.934716935648,19133.41953090871,5012.982236608937,2.6106682156722094,8224.672506489374,0.5963652533609979,51.5635403286974,-1.5145329896224602,session_1
419.0,437.7126178706063,439.542405318453,1409.0181839201034,4542.979029391886,20080.835082106893,1134.7684537366413,4.4201900409399055,2919.302502392345,0.3218604723412669,248.89646593287952,1.6620742407959985,session_1
78.0,695.4113002941203,695.6198466959072,977.1885288717385,14707.17346032947,28151.59937981475,13914.199295543307,1.9141405751152079,15328.759065081711,0.5223685681081814,1687.399514740975,-1.5952836445533258,session_1
241.0,371.1983917585569,371.8391828969111,755.4140442653623,5344.981227040655,19957.206459634508,3073.042266849119,3.733820920614019,9470.831583081575,0.31944264813174494,-68.29783590921113,1.5120801109260602,session_1
258.0,657.3540052303406,658.3354297360262,1710.0680334884096,11672.278527650678,36959.470548312,4357.22989045268,3.1664312408521424,11178.423526938044,0.5290824718063456,1088.3260336255928,-1.6254065309454788,session_1
104.0,641.1337153463751,642.4955971030912,910.0809474003504,16248.120439593013,40000.0,19489.435916817198,2.4618230574353666,17527.111710113626,0.5151058211471181,-1065.5040274276525,1.6359181220378338,session_1
128.0,494.9889234004505,495.03789669199153,1090.1220324632989,10704.279578742182,40000.0,4370.7062214091175,3.736822825761565,17312.513965448125,0.5997848764361534,-690.3320901485251,1.5848625984994162,session_1
366.0,370.5204638857077,378.9418824870582,1431.1248931612715,7351.298815034233,37424.25246297964,1339.0766637951847,5.090834737340306,6464.465918909241,0.26148562799848335,1284.9158749352612,-1.7820133483248966,session_1
241.0,761.9528200642171,761.9620863459323,1696.823294372005,10152.325839211297,40000.0,5198.8531081204665,3.9399834770397795,5110.93383360205,0.5378472995036998,3100.581084392227,-1.5658645716467765,session_1
533.0,332.7556566584128,339.77669625821835,1057.9528719219688,4333.6665130594,24252.161476515907,902.0569143964996,5.596221076820641,1454.4992794720015,0.17055390595838255,627.6739441151024,-1.3671532699128484,session_1
498.0,233.84695260738158,235.01710021247604,948.5624363838141,3158.712149301258,19471.890315874203,1104.437577293348,6.164500983630501,897.2736919560728,0.20662079333010316,419.85801325884825,1.4709652051696043,session_1
140.0,570.738350712447,571.482663802383,840.9252193936238,10135.309493352761,32882.70423211566,4846.65039669095,3.244370683432123,7329.6799810598695,0.599771607085621,3307.140458643371,-1.5197530621213586,session_1
163.0,727.9281141440667,728.0499553887279,1991.234299894831,15369.994983389546,40000.0,4656.779380250523,2.602473028830213,21466.19282932929,0.46527298685091256,319.9303605657076,-1.5890915464623583,session_1
471.0,723.1034827403563,723.7797806205863,3200.2251715467924,10455.347066418946,40000.0,1587.7125959685025,3.8257932443659306,21337.374814740542,0.21074357467245441,1986.4385533408295,-1.5275634026995928,session_1
225.0,274.5807076712724,274.59582218964,426.7669182987412,3040.295278737802,10694.8534567791,1978.745048058265,3.517701064719631,2464.509766996701,0.5017353907188791,836.1628483372085,-1.5812885418493348,session_1
94.0,355.47330149022685,355.9886996997127,502.95684939382403,8867.046280037912,24274.923217424075,8947.554465359739,2.7376557777100614,9659.580984827067,0.5177568435105478,-704.9204223419893,-1.624613484318927,session_1
128.0,523.4797229558801,523.5278346480544,759.0267862201422,6832.370970594786,14617.063557058329,5161.764467056176,2.1393834556969904,6857.793303163411,0.5987272104780846,102.3391021305074,-1.5572390097808289,session_1
52.0,790.5527889679045,790.741542566819,1119.5631287578153,20200.087661864163,40000.0,17933.663244909345,1.9801893283526115,22022.74519176498,0.5230978910093851,7228.299996909986,-1.5926464545157717,session_1
278.0,443.48205766708236,444.7133180848738,1535.9173823232904,10163.625540400302,40000.0,2176.0651625055066,3.935603088228443,9886.759076054928,0.25634485909135313,-224.49920485618827,-1.6452266904891122,session_1
126.0,586.5567814732201,586.5678485442213,825.6589637536568,7521.910672229419,19453.417390295283,4959.772218623629,2.5862331595991055,5264.5643198989255,0.5885639601253465,417.52358135396,1.5646534344886576,session_1
79.0,282.70885900548774,284.72109064444203,393.9185797948392,8942.310894295331,28348.0940769088,7793.204751535125,3.1701079555269387,9845.187864732432,0.5463473723401703,-625.4422519630007,-1.4518365134256583,session_1
71.0,499.6431039526856,502.64008182538936,713.2457914294963,16023.349717582894,40000.0,8504.730854237327,2.4963567673836673,16786.395941920076,0.6665838087697828,2211.7979005669895,1.6800520592055348,session_1
157.0,503.3874399129773,505.20208733405616,759.2217351005986,5560.608430292301,15831.795607983995,3683.0437792692414,2.8471331796363506,7373.111816974866,0.7464226667116455,746.727317981287,-1.6555792993858025,session_1
301.0,510.6651101811532,510.7027293607074,1263.434647286795,7218.4783171003955,32076.067362749753,2025.0070774752774,4.443604525784587,5160.78798154078,0.45469225463573565,-154.15396912097145,1.5586585755079116,session_1
137.0,757.7583354742957,757.7713205761968,1373.6201682965075,17208.450997386553,40000.0,6079.146640093809,2.3244391771017403,18841.120621751616,0.399710216144484,8584.807945946734,-1.5649421043988145,session_1
