duration_ms,disp_y,straight,traj,v_mean,v_max,v_start,peak_ratio,v_last5,mrl,a_first5,direction,session_id
448.0,64.3116,194.78719587589146,1348.8903098958829,3063.828020450633,6617.626605691433,3465.3047131649787,2.1599203354755416,970.8130984277159,0.10974924552824873,1467.2286493104484,0.3364766615168864,session_1
254.0,490.4247999999999,500.1438294024825,665.3862135516996,3161.9326781001528,6822.121033425355,3170.8715257489457,2.1575787881561213,1376.811069338025,0.5093613500676537,1624.8106665566113,-1.3733337537269177,session_1
547.0,29.186499999999796,37.00436847522182,1329.3055674327406,2868.3969694001607,6200.128527526447,4388.589020798666,2.161530092291558,2285.847295784048,0.08977247270619715,694.0321618923931,-2.232850363617005,session_1
605.0,453.9258,456.25663077992806,1686.708100209215,2802.471944164803,5941.051818700522,326.7580829409061,2.1199319090914837,2098.3528588155277,0.1612350575865629,1037.2164405972303,1.469673119578107,session_1
183.0,453.4258,461.07187859340326,464.09386160116935,2528.528882849384,4533.640857456955,3172.0529623239327,1.792994770679959,1370.3228111860294,0.9195859836853713,790.2038525546765,1.3884268883320188,session_1
233.0,438.17679999999996,438.9735144197682,442.33505605914206,1821.6103012125366,4355.623699114862,2503.200029434455,2.3910829364176576,157.67709362385582,0.7909242877452618,750.3581227248753,1.5105385804692575,session_1
498.0,187.24520000000007,187.4380295538769,372.8402956709902,881.4906114506384,3447.611766594547,1049.6897626008174,3.911111259381061,153.91066035468697,0.019788485602287294,680.1899057199705,-1.6161602054721833,session_1
345.0,382.98930000000007,383.16755981937064,389.16704687711956,1591.0172797207545,4086.0757252235717,2596.083332635547,2.568214191694098,121.0318986563658,0.8362260225728784,637.2815548851706,-1.6013008471632104,session_1
1069.0,195.4941,208.80915078132952,1032.9882180481452,1214.8502786748388,3886.454689028151,475.1187183689974,3.199119725393466,44.921223031237865,0.0662909295104701,761.5262619122401,1.9298396887487765,session_1
645.0,176.74509999999987,180.10437327519716,703.3681952014226,1186.8558503018846,4627.329639318169,2976.8218840009126,3.89881023827025,43.17727124183232,0.0985887253748513,547.3051838565369,-1.764239268506526,session_1
1270.0,31.874000000000024,31.89170397219317,467.1411328566015,636.9393779449563,2731.812613262346,1896.151855784087,4.288961271502914,15.986189581521325,0.4081874050677452,337.2327156929675,-1.537474286292936,session_1
2223.0,354.55370000000005,358.0964873149064,1027.2405035620966,588.0727021465822,2280.04794905721,88.22389830877849,3.877146590188605,321.9008750798476,0.537762080721287,45.33526240783531,-1.4300146243526715,session_1
699.0,196.5576000000001,196.57512747741012,591.2473591310129,972.4252441785029,3683.0125822258065,1057.717732007432,3.787446713079184,30.933647525671546,0.042293193542217805,770.1343102554335,-1.5841503968403001,session_1
399.0,360.17769999999996,360.79661868113266,367.25152041383376,985.5383344149974,3149.9586603513517,1785.4683754263267,3.196177514539411,148.40382486131568,0.9089005167113526,564.3203338027528,-1.512214532849993,session_1
512.0,332.86620000000005,341.0868898429374,345.87419857239416,1027.032521833466,2402.077899076588,865.6829978912439,2.3388505321504844,53.594148855943025,0.8316452054079736,600.519474769147,1.790791299522104,session_1
679.0,702.9813999999999,726.1876134248696,747.8847669966038,1423.1809341880548,4460.866129596545,2762.0606916867896,3.1344313909813164,295.63523365890995,0.7453137289393018,1017.9938681900519,-1.8242835597713134,session_1
467.0,16.3125,22.587797472363267,195.45273550476887,488.00039268013785,1696.162278676644,1056.4913196705563,3.47573245510879,129.0985601927621,0.07413732907849811,175.17959777897823,-2.334641022777534,session_1
