session_id,hold_ms,displacement,timestamp_ms
session_1,63.0,0.0,1778689569205.0
session_1,58.0,10.63014581273465,1778689569384.0
session_1,58.0,0.0,1778689569459.0
session_1,49.0,0.0,1778689569836.0
session_1,50.0,17.246829418765643,1778689570095.0
session_1,41.0,0.0,1778689570154.0
session_1,66.0,2.5124689052802225,1778689570263.0
session_1,75.0,23.147624068141422,1778689570354.0
session_1,41.0,0.0,1778689570446.0
session_1,50.0,0.0,1778689570580.0
session_1,41.0,6.544320056354212,1778689570664.0
session_1,67.0,0.0,1778689570730.0
session_1,50.0,0.0,1778689571132.0
session_1,57.0,28.23672254352477,1778689571208.0
session_1,66.0,1.1524430571616109,1778689571358.0
session_1,58.0,13.811792968329637,1778689571458.0
session_1,58.0,0.0,1778689571525.0
session_1,66.0,4.638493828819868,1778689571693.0
session_1,57.0,0.0,1778689571852.0
session_1,75.0,0.0,1778689571927.0
session_1,83.0,0.0,1778689572019.0
session_1,75.0,0.0,1778689572228.0
session_1,58.0,23.07866980568854,1778689573123.0
session_1,75.0,0.0,1778689573198.0
session_1,67.0,0.0,1778689573298.0
session_1,58.0,16.51230601702863,1778689573407.0
session_1,57.0,0.0,1778689573491.0
session_1,42.0,6.457795676544745,1778689573591.0
session_1,55.0,0.0,1778689573666.0
session_1,33.0,0.0,1778689573767.0
session_1,57.0,17.155538464297763,1778689573834.0
session_1,41.0,6.653241691085632,1778689573942.0
session_1,58.0,0.0,1778689574000.0
session_1,41.0,0.0,1778689574109.0
session_1,58.0,0.0,1778689574168.0
session_1,57.0,9.257598230642762,1778689574277.0
session_1,58.0,11.514257466289347,1778689574343.0
session_1,24.0,0.0,1778689574469.0
session_1,58.0,0.0,1778689574502.0
session_1,57.0,0.0,1778689574678.0
session_1,58.0,22.20149206697604,1778689574786.0
session_1,59.0,0.0,1778689574861.0
session_1,49.0,24.86369089656642,1778689574979.0
session_1,34.0,0.0,1778689575187.0
session_1,58.0,0.0,1778689575229.0
session_1,58.0,0.0,1778689575329.0
session_1,50.0,0.0,1778689575404.0
session_1,49.0,0.0,1778689575580.0
session_1,58.0,20.71834935510066,1778689575739.0
session_1,41.0,0.0,1778689575831.0
session_1,58.0,0.0,1778689575906.0
session_1,67.0,0.0,1778689575998.0
session_1,49.0,9.786789565531691,1778689576074.0
session_1,33.0,17.86844285325389,1778689576182.0
session_1,66.0,6.654415827103082,1778689576224.0
session_1,50.0,17.11724276862369,1778689576358.0
session_1,58.0,0.0,1778689576416.0
session_1,67.0,0.0,1778689576550.0
session_1,76.0,0.0,1778689576734.0
session_1,67.0,6.5251915680690935,1778689576944.0
session_1,83.0,3.328381738923587,1778689577019.0
session_1,75.0,0.0,1778689577144.0
session_1,41.0,11.319231422671772,1778689577362.0
session_1,59.0,0.0,1778689577420.0
session_1,75.0,16.254326347160625,1778689577538.0
session_1,67.0,0.0,1778689577797.0
session_1,50.0,14.440611136652077,1778689577922.0
session_1,92.0,0.0,1778689577997.0
session_1,24.0,0.0,1778689578174.0
session_1,83.0,3.625,1778689578207.0
session_1,58.0,0.0,1778689578374.0
session_1,75.0,0.0,1778689578458.0
session_1,75.0,4.00195264839553,1778689578550.0
session_1,76.0,16.140496429788026,1778689578675.0
session_1,108.0,13.598023753472415,1778689578751.0
session_1,41.0,0.0,1778689579043.0
session_1,75.0,0.0,1778689579135.0
session_1,50.0,0.0,1778689579277.0
session_1,91.0,0.0,1778689579336.0
session_1,84.0,0.0,1778689579536.0
session_1,67.0,19.38507802408853,1778689579720.0
session_1,49.0,282.5432765524602,1778689579914.0
session_1,41.0,9.93887569094211,1778689580022.0
session_1,58.0,0.0,1778689580071.0
session_1,50.0,0.0,1778689580180.0
session_1,59.0,0.0,1778689580255.0
session_1,66.0,0.0,1778689580356.0
session_1,75.0,45.53655811543073,1778689580456.0
session_1,66.0,0.0,1778689580573.0
session_1,66.0,0.0,1778689581510.0
session_1,58.0,0.0,1778689581602.0
session_1,66.0,0.0,1778689581686.0
session_1,50.0,0.0,1778689581786.0
session_1,67.0,0.0,1778689581853.0
session_1,75.0,0.0,1778689581962.0
session_1,67.0,49.45010111213121,1778689582054.0
session_1,50.0,9.676808616480953,1778689582162.0
session_1,66.0,0.0,1778689582230.0
session_1,83.0,0.0,1778689582355.0
session_1,109.0,2.42706097986845,1778689582472.0
session_1,75.0,0.0,1778689582606.0
session_1,91.0,0.0,1778689582690.0
session_1,76.0,0.0,1778689582807.0
session_1,74.0,0.0,1778689582891.0
session_1,75.0,23.954709870921,1778689582999.0
session_1,159.0,17.48034610641334,1778689583091.0
session_1,65.0,0.0,1778689583544.0
session_1,133.0,22.050014172331046,1778689583644.0
session_1,75.0,0.0,1778689583878.0
session_1,75.0,0.0,1778689583970.0
session_1,25.0,7.435136178981526,1778689584180.0
session_1,92.0,0.0,1778689584522.0
