owner_id,auc_inertial,auc_touch,auc_fusion,eer_inertial,eer_fusion,far_at_eer,frr_at_eer,thr_fusion,fusion_w,val_auc_fused,has_touch,retry_attempts,catastrophic,run,seed,elapsed_s
user1,0.9707046006207867,1.0,0.9999999999999999,0.07168784029038111,0.0,0.0,0.0,0.475116103887558,0.2,1.0,True,0,False,0,42,6.83
user10,0.9913242914023965,0.9111539924987769,0.9925311452793824,0.04981549815498154,0.03641898135565581,0.03641898135565562,0.03690036900368663,0.4309238603469917,0.26,1.0,True,0,False,0,42,8.47
user12,0.9682449250137528,1.0,0.9999979959578469,0.09677419354838712,0.0009216589861751334,0.000924113937812563,0.0009216589861750302,0.3076885002755348,0.26,1.0,True,0,False,0,42,7.51
user13,0.9729592368942617,1.0,0.9908025127783122,0.09450836820083681,0.05540166204986152,0.05538702928870264,0.05540166204984615,0.45044811404052043,0.66,0.9831112352072703,True,0,False,0,42,7.12
user14,0.9882196801403516,1.0,1.0,0.04828797190517997,0.0,0.0,0.0,0.45110026001930237,0.12,0.9978328325979002,True,0,False,0,42,7.24
user15,0.9679277139054648,1.0,1.0,0.08973243419621492,0.0,0.0,0.0,0.1599999964237213,0.0,0.9999999999999999,True,0,False,0,42,7.93
user16,0.9908791515365188,1.0,1.0,0.04662829381633839,0.0,0.0,0.0,0.3882485330104828,0.18,0.9961203138622494,True,0,False,0,42,5.89
user18,0.9989901099923558,1.0,0.999987411722423,0.014020422199883604,0.0017241379310344307,0.0015343103539495185,0.0017241379310341854,0.48930765380931024,0.5,1.0,True,0,False,0,42,7.38
user19,0.9966001896539315,1.0,1.0,0.030965391621129323,0.0,0.0,0.0,0.5233471393585205,0.16,1.0,True,0,False,0,42,6.25
user2,0.9981876958451893,1.0,0.9981876958451893,0.016367418436610465,0.016367418436610465,0.016367418436610378,0.016488046166527905,0.8317102108543071,1.0,0.9844584333735101,True,0,False,0,42,9.32
user20,0.9176643414047859,0.9734840481724065,0.9562471112219477,0.16393442622950816,0.0915381364884851,0.09153813648848463,0.09289617486337105,0.24040443882560242,0.42,1.0,True,0,False,0,42,6.53
user21,0.9887072711315023,1.0,0.9999867750663398,0.03984063745019917,0.0031086990884661996,0.0031086990884661835,0.003984063745019127,0.468478245975798,0.42,1.0,True,0,False,0,42,7.8
user22,0.9609644255217972,1.0,0.999903454626074,0.09598603839441533,0.003490401396160525,0.0033848106621535683,0.003490401396159949,0.3564202387267464,0.24,1.0,True,0,False,0,42,6.48
user23,0.9972055939807218,1.0,1.0,0.026599113362887904,0.0,0.0,0.0,0.6106442213058472,0.24,1.0,True,0,False,0,42,7.53
user24,0.9934461289248643,0.9437994722955145,0.9897320235131604,0.031029023746701846,0.024591029023746703,0.024591029023746575,0.026365348399241737,0.32932096959418544,0.3,0.9979359065476745,True,0,False,0,42,7.11
user25,0.9977802506688908,1.0,1.0,0.022556390977443663,0.0,0.0,0.0,0.4207575023174286,0.04,1.0,True,0,False,0,42,7.72
user3,0.9412676792612307,1.0,1.0,0.12919910709424512,0.0,0.0,0.0,0.6727582812309265,0.14,0.9908418239803245,True,0,False,0,42,7.27
user4,0.9774638272166971,1.0,1.0,0.06949134081254765,0.0,0.0,0.0,0.5399254560470581,0.06,0.9984213132596111,True,0,False,0,42,8.97
user5,0.9958549633457668,1.0,0.9999999999999999,0.02796581955387859,0.0,0.0,0.0,0.34611809253692627,0.26,1.0,True,0,False,0,42,6.37
user6,0.9987359149428718,1.0,1.0,0.017745854019224676,0.0,0.0,0.0,0.45392748713493347,0.3,1.0,True,0,False,0,42,7.23
user7,0.8825885643963419,1.0,1.0,0.21009453439095946,0.0,0.0,0.0,0.23015394806861877,0.1,1.0,True,0,False,0,42,7.73
user8,0.9989524979574607,1.0,0.9989524979574607,0.013583265417006248,0.013583265417006248,0.013583265417006175,0.013940520446095358,0.672487014517516,1.0,0.9963722379891762,True,0,False,0,42,8.08
