session_id,hold_ms,displacement,timestamp_ms
session_1,84.0,1.0,1777597141165.0
session_1,75.0,6.708203932499369,1777597141429.0
session_1,84.0,1.0,1777597141794.0
session_1,109.0,2.23606797749979,1777597142039.0
session_1,68.0,5.385164807134504,1777597142292.0
session_1,75.0,3.605551275463989,1777597142555.0
session_1,91.0,1.0,1777597142847.0
session_1,77.0,1.4142135623730951,1777597143114.0
session_1,58.0,5.0,1777597143386.0
session_1,75.0,1.0,1777597143649.0
session_1,61.0,0.0,1777597144038.0
session_1,91.0,8.06225774829855,1777597144438.0
session_1,58.0,2.0,1777597144793.0
session_1,58.0,1.0,1777597145047.0
session_1,99.0,9.486832980505138,1777597145319.0
session_1,109.0,16.64331697709324,1777597145632.0
session_1,99.0,25.495097567963924,1777597145937.0
session_1,90.0,8.06225774829855,1777597146209.0
session_1,92.0,0.0,1777597146495.0
session_1,99.0,1.4142135623730951,1777597146836.0
session_1,92.0,1.0,1777597147639.0
session_1,77.0,1.0,1777597148257.0
session_1,96.0,5.830951894845301,1777597148592.0
session_1,84.0,10.63014581273465,1777597149281.0
session_1,101.0,21.93171219946131,1777597149899.0
session_1,91.0,6.324555320336759,1777597150383.0
session_1,85.0,1.0,1777597150737.0
session_1,77.0,2.23606797749979,1777597151160.0
session_1,113.0,5.0,1777597151577.0
session_1,65.0,12.36931687685298,1777597152061.0
session_1,114.0,10.816653826391969,1777597152351.0
session_1,78.0,3.605551275463989,1777597152784.0
session_1,100.0,9.219544457292887,1777597153093.0
session_1,109.0,8.246211251235321,1777597153482.0
session_1,75.0,2.0,1777597153931.0
session_1,74.0,4.123105625617661,1777597154312.0
session_1,82.0,1.0,1777597154626.0
session_1,91.0,4.123105625617661,1777597154998.0
session_1,66.0,0.0,1777597155438.0
session_1,82.0,4.123105625617661,1777597155895.0
session_1,100.0,3.0,1777597156394.0
session_1,76.0,0.0,1777597156850.0
session_1,100.0,3.605551275463989,1777597157206.0
session_1,68.0,5.0,1777597157569.0
session_1,76.0,3.605551275463989,1777597157925.0
session_1,56.0,2.23606797749979,1777597158360.0
session_1,76.0,2.0,1777597158662.0
session_1,99.0,1.0,1777597159096.0
session_1,118.0,3.1622776601683795,1777597159390.0
session_1,74.0,1.0,1777597159858.0
session_1,62.0,0.0,1777597160203.0
session_1,76.0,6.324555320336759,1777597160567.0
session_1,99.0,5.0,1777597160868.0
session_1,99.0,3.1622776601683795,1777597161237.0
session_1,75.0,4.123105625617661,1777597161609.0
session_1,99.0,12.165525060596439,1777597161948.0
session_1,82.0,1.0,1777597162347.0
session_1,99.0,1.4142135623730951,1777597162728.0
session_1,75.0,2.8284271247461903,1777597163116.0
session_1,79.0,3.0,1777597163477.0
session_1,94.0,10.63014581273465,1777597163825.0
session_1,74.0,3.605551275463989,1777597164158.0
session_1,77.0,5.0,1777597164419.0
session_1,90.0,5.830951894845301,1777597164787.0
session_1,66.0,0.0,1777597165293.0
session_1,84.0,3.605551275463989,1777597165640.0
session_1,82.0,6.324555320336759,1777597166039.0
session_1,41.0,1.0,1777597166479.0
session_1,106.0,7.211102550927978,1777597166861.0
session_1,108.0,3.605551275463989,1777597167351.0
session_1,82.0,0.0,1777597168020.0
session_1,82.0,6.0,1777597168520.0
session_1,99.0,0.0,1777597168850.0
session_1,100.0,0.0,1777597169239.0
session_1,42.0,2.8284271247461903,1777597169551.0
session_1,98.0,0.0,1777597169926.0
session_1,73.0,0.0,1777597170239.0
session_1,74.0,0.0,1777597170611.0
