duration_ms,disp_y,straight,traj,v_mean,v_max,v_start,peak_ratio,v_last5,mrl,a_first5,direction,session_id
149.0,290.0,320.30610359467084,322.2729954904908,3189.180356558834,4700.496228063489,1822.8664614262198,1.4738880303550321,3048.5041344022025,0.8789806118359165,993.6378045602976,-2.009309565096246,session_1
149.0,264.0,305.1311193569086,317.48821661807875,2741.8478131433358,4999.839025680203,1578.6761494998784,1.823528343981972,3128.326322692576,0.8678589548589023,798.7398863117584,-2.0960399264491016,session_1
165.0,283.0,292.0154105522515,295.39355958694773,2294.2483520226215,3373.3365793269054,1510.9987778391944,1.4703443530900226,2479.9027537579213,0.9397289432244762,460.54814092311415,-1.321664863620646,session_1
125.0,158.0,171.618763542918,173.27114086938073,1946.7240530147224,3525.236880709224,1323.7371074508258,1.810855043576903,2240.237402449784,0.9333646115133633,476.3673734035474,-1.1697300765532457,session_1
125.0,207.0,218.19715855161817,219.75934309658876,2352.715249124589,3173.0399168494982,1563.5107138775713,1.3486708896706687,2361.829165603839,0.9355900237910221,745.9235518885033,-1.2490457723982544,session_1
215.0,261.0,263.47106102948004,266.538401342509,1434.8146561721642,2306.274999999999,983.3684441312338,1.6073667652559183,1170.296592225865,0.9507038696459698,529.036482558141,-1.433730152484709,session_1
265.0,133.0,134.80726983364065,136.3667124214572,702.4398010940836,1134.109712505807,674.9913108913855,1.614527104261853,349.7689415040045,0.9055952865376574,222.87527455615952,-1.4068671609708354,session_1
590.0,340.0,357.35136770411276,364.3179832113446,721.2582875127838,1823.6021247139563,629.1100813099389,2.5283586031904433,1106.3532971923685,0.9724755527034357,172.74451452610393,-1.2578950989145121,session_1
240.0,175.0,184.67809832245945,186.63041808995567,990.2082592946942,2019.4121083811947,1389.582415124685,2.039379140748068,1363.0629923423594,0.9310215983450842,345.2746942165275,-1.895971525337433,session_1
308.0,199.0,210.62288574606512,220.2227906539745,863.9292224002796,1400.9470437997545,799.2533962667964,1.6215974478904873,791.6393005192739,0.9396994910381579,320.3245344728974,-1.2370343380676934,session_1
249.0,190.0,227.98245546532743,232.07846068534246,1036.110534124847,2402.6317006699223,1146.921744347533,2.318892919862444,1786.1592332021355,0.9280283177665416,237.1196629230164,-2.1563658451193546,session_1
149.0,263.0,264.9396157617807,268.4643801545468,2224.4169827518517,3066.697017104942,1557.829171519099,1.3786514229268627,1838.6508496158108,0.910112345436828,645.8517430819286,1.6918741795154508,session_1
200.0,304.0,305.57650433238484,307.1233444793788,1777.934126327228,2182.4101668113453,1276.583566777178,1.2274970748340308,1568.4687324306947,0.9413964094152154,456.88822347508153,1.6724187377900162,session_1
124.0,256.0,267.91229908311414,270.2267214769824,2785.896163590968,3867.9328049077153,2085.3865588142885,1.388397553024543,2828.684961735596,0.9314366194560414,690.3648995725576,-1.2714741242640892,session_1
365.0,186.0,209.31316251014889,212.19745528630642,752.1037299964735,1955.783072071134,603.4960354604631,2.600413205858052,1343.3332727765787,0.972878393931913,156.8570779690628,-1.09432890732119,session_1
266.0,313.0,345.8005205317077,349.6191243425008,1581.0391543489407,2759.150334320842,956.0196739215071,1.7451488039258796,1424.274247433344,0.935194030664299,363.33581158715845,-2.009869323799813,session_1
191.0,251.0,297.122870206923,298.81754819061535,1968.9115287467955,3794.4505177120495,1001.0968219682927,1.9271808484692823,2445.05100624707,0.9697415515556879,441.945218002068,-1.0061321553808953,session_1
191.0,201.0,224.05802819805407,225.95752901809468,1634.048175416178,3353.152343696104,1142.5189313761123,2.0520510607289926,2244.6907767911616,0.9027406244859238,186.55871306728537,-2.0284559834117895,session_1
249.0,205.0,221.54232101339014,223.1598971097159,1227.1327141084316,2054.0286448160878,793.4060195063685,1.673842565973695,1456.5102668613747,0.9277938042797066,175.2944784345881,-1.9596847372718538,session_1
99.0,301.0,301.01494979485653,303.00787778210884,3493.8120106669617,4749.859346888767,3481.968828798205,1.3595058843695897,3278.379625547151,0.8881654122070429,778.5759830158024,1.5807627742011037,session_1
