duration_ms,disp_y,straight,traj,v_mean,v_max,v_start,peak_ratio,v_last5,mrl,a_first5,direction,session_id
223.0,404.20000000000005,405.1964955425948,411.6591833744497,1774.4902335525805,5484.751763354931,322.41422918516565,3.09088693122158,2134.660287743021,0.8709212461821874,597.3275185098533,-1.5006493622623012,session_1
273.0,368.0,374.3760602602704,379.2925505921344,1597.2097944478362,4321.131827073135,1650.1728354417264,2.705423631053641,1511.026206698639,0.9385337650742085,413.1232543574944,-1.3859735539731262,session_1
301.0,449.4000000000001,459.83379606114215,466.36895599348486,1792.4048792827962,7490.737991230589,58.6062584571439,4.179152767691151,2893.478975743129,0.8719042283594174,785.9978920137127,-1.3573639231395371,session_1
127.0,412.0,412.1415280410379,416.3308142870865,2796.402805959802,6919.941405321183,373.800388113477,2.4745858915558405,4159.586525863017,0.5702894064488316,1109.1500088156104,1.5970038202370525,session_1
133.0,461.80009999999993,463.8349839759933,465.0684554004991,3295.5852570908046,6087.579794731768,2129.468346149692,1.8471917649352043,3440.5321015090167,0.9018450263718759,1480.985857773852,1.4770914972850206,session_1
163.0,344.8000000000002,344.8422821638926,350.6326158182012,2091.0117700475653,4166.354389290254,1193.9250930706942,1.9925054734101313,1854.7717918132166,0.7100902495431919,1041.5885973225636,1.5551364701242083,session_1
493.0,69.60010000000011,78.085445199548,676.8284627470318,1553.8112157875553,3893.0273795507874,0.0,2.5054683828557702,3151.0378254152465,0.35719080442724715,448.4587421852563,1.1002760977616506,session_1
337.0,268.40010000000007,269.9838026252872,292.5864716838685,801.2726389216147,3114.4029066580347,0.0,3.8868156337322164,166.48433249813144,0.5247848967957037,415.5628563507516,-1.4624297175909173,session_1
244.0,368.4000000000001,368.98672062826336,370.4417350133659,1506.26402498122,3446.1380517045845,937.6724148848539,2.2878696607508036,528.0975599281641,0.9271146019772658,730.8300026987484,1.514395837428186,session_1
170.0,371.7999,371.8451372601389,410.474523711861,2659.1291906700944,5323.410900005644,676.4179861430968,2.001936918577182,3451.941136544711,0.685928948689433,909.6234298225462,-1.5863949581438517,session_1
237.0,377.0,377.96560690094543,382.26754625383666,1625.6859957733498,2948.60314596299,1528.0762940908332,1.813758216451944,760.6880008901708,0.8708940532701813,706.1163037321276,1.4993003605980784,session_1
278.0,330.5999999999999,331.7667855587716,346.6730413177253,1321.817098465461,3878.366377862106,483.99427246975205,2.9341150513558714,1065.3218948198205,0.8121058044731091,941.9286993988947,-1.4869041563742675,session_1
304.0,395.0,398.67405232846545,402.35113962915784,1492.6167055299848,2924.8046456281318,37.71322407178857,1.9595135678694227,1402.7298036229618,0.8158211121632327,376.9625846550021,-1.7066629472292385,session_1
330.0,278.40010000000007,278.91865423454567,281.42795319127424,839.9213109557926,2975.925078824237,0.0,3.5430956411168224,312.5010149483586,0.7736167007943235,184.84547977296148,-1.509808856723606,session_1
241.0,288.20000000000005,288.2002776403965,306.9018041233281,1453.162627416736,5003.701109517684,234.2774949103176,3.443315683872901,1847.4322979652566,0.7717181219974331,622.6247564313445,-1.5721843897479792,session_1
390.0,340.80009999999993,342.67527675047046,356.5030052789897,931.138127332173,3515.3863837264093,47.649141158284124,3.7753610395456367,155.3206469369872,0.7632605152081261,878.8465959316023,-1.6754592740194862,session_1
336.0,288.6001000000001,288.6710545240206,322.56053606995545,970.413682966679,3328.1199119657435,645.8367978596275,3.429585279760262,418.4893878600895,0.7102394878904168,442.49279162391724,1.5486239464383733,session_1
269.0,437.0,438.19945230454135,453.5872998913166,1762.1351745586758,3511.955955995349,950.1195143726227,1.993010532727366,1287.2520509425256,0.8605143828203904,857.938625001562,-1.4967898571169636,session_1
429.0,264.3998999999999,264.55991215603683,276.7188276838649,744.0085446909611,3027.175462999971,0.0,4.068732027164205,183.40449594309518,0.4687861795088293,384.04754362653,-1.605578071191193,session_1
