owner_id,auc_inertial,auc_touch,auc_fusion,eer_inertial,eer_fusion,far_at_eer,frr_at_eer,thr_fusion,fusion_w,val_auc_fused,has_touch,retry_attempts,catastrophic,run,seed,elapsed_s
user1,0.9306524175973703,1.0,1.0,0.1324675324675325,0.0,0.0,0.0,0.4485275447368622,0.22,1.0,True,0,False,0,42,4.23
user10,0.994049356988304,0.918695148203345,0.9992177125379554,0.04178272980501396,0.012253684384831926,0.012253684384831723,0.01392757660166743,0.3286706655798102,0.5,1.0,True,0,False,0,42,4.27
user12,0.6900821132139027,1.0,0.9964947881770153,0.3674033149171271,0.029324055666003976,0.02932405566600349,0.027624309392257563,0.28185717309741803,0.28,1.0,True,0,False,0,42,6.16
user13,0.9194691753719532,1.0,1.0,0.17500000000000004,0.0,0.0,0.0,0.3788221478462219,0.02,0.9703952388219136,True,0,False,0,42,4.31
user14,0.9859693233568608,1.0,0.9999999999999999,0.056981006331222925,0.0,0.0,0.0,0.43081018328666687,0.2,0.997499367399491,True,0,False,0,42,4.5
user15,0.9449340054212468,1.0,1.0,0.13373154139704663,0.0,0.0,0.0,0.1599999964237213,0.0,1.0,True,0,False,0,42,5.77
user16,0.9890485566675097,1.0,0.9999945807290725,0.06881028938906752,0.0003215434083601286,0.0003215434083601234,0.005617977528086732,0.32737357895282304,0.32,0.9987267348837806,True,0,False,0,42,4.36
user18,0.9944140079492964,1.0,1.0,0.046875,0.0,0.0,0.0,0.37401846051216125,0.42,1.0,True,0,False,0,42,4.09
user19,0.9968460653917992,1.0,1.0,0.025789813023855575,0.0,0.0,0.0,0.4888243079185486,0.18,1.0,True,0,False,0,42,4.82
user2,0.9977986186127205,1.0,0.9977986186127205,0.014858096828046745,0.014858096828046745,0.014858096828046497,0.017156862745093836,0.770534725977304,1.0,0.9870494044005208,True,0,False,0,42,4.54
user20,0.9946653608067462,0.9772800515630036,0.9936612082393383,0.024009023525620368,0.02083333333333337,0.021108604576216224,0.020833333333322483,0.23547704921414414,0.18,1.0,True,0,False,0,42,4.41
user21,0.9834862967660617,1.0,0.999810708460425,0.06408822119226466,0.005433914016301742,0.005433914016301655,0.014184397163110509,0.4741658060785412,0.5,1.0,True,0,False,0,42,4.81
user22,0.985095328037697,1.0,0.9999876603334013,0.0357142857142857,0.0006449532408900354,0.000644953240890025,0.005102040816323928,0.32999790353914954,0.24,1.0,True,0,False,0,42,4.36
user23,0.999733747900361,1.0,1.0,0.004824702476680605,0.0,0.0,0.0,0.6651674509048462,0.48,1.0,True,0,False,0,42,4.27
user24,0.9722107188232243,0.9425583266291231,0.9875895176925208,0.09798873692679003,0.06323411102172165,0.06323411102172062,0.06557377049176745,0.22062252281609793,0.32,0.9993487741722903,True,0,False,0,42,4.85
user25,0.9975438577371888,1.0,1.0,0.022022182928789585,0.0,0.0,0.0,0.4214842617511749,0.02,1.0,True,0,False,0,42,4.46
user3,0.7608709554727549,1.0,1.0,0.3287237587470843,0.0,0.0,0.0,0.7113592028617859,0.06,0.9398709553237585,True,0,False,0,42,4.79
user4,0.9684506182045436,1.0,1.0,0.05882352941176472,0.0,0.0,0.0,0.5386388897895813,0.04,0.995877592661838,True,0,False,0,42,5.2
user5,0.9930467217551081,1.0,1.0,0.041450777202072575,0.0,0.0,0.0,0.3996712565422058,0.28,1.0,True,0,False,0,42,4.86
user6,0.9992876359132953,1.0,0.9999746365150222,0.016304347826086918,0.001126488574187319,0.0011264885741873007,0.005434782608692699,0.38143719186497377,0.5,1.0,True,0,False,0,42,4.14
user7,0.9463231198072306,1.0,1.0,0.12171052631578949,0.0,0.0,0.0,0.2179969698190689,0.12,1.0,True,0,False,0,42,4.96
user8,0.9993675338037881,1.0,0.9993675338037881,0.008403361344537785,0.008403361344537785,0.008442310875682695,0.00840336134453546,0.5886290932402896,1.0,0.9980470914687668,True,0,False,0,42,4.22
user9,0.9999995860901454,1.0,1.0,0.00016680567139282736,0.0,0.0,0.0,0.6431769132614136,0.5,1.0,True,0,False,0,42,4.63
user1,0.9983940204554692,1.0,1.0,0.021664588528678305,0.0,0.0,0.0,0.3645085394382477,0.1,1.0,True,0,False,1,43,4.56
user10,0.9705698409919946,1.0,1.0,0.06495780926604044,0.0,0.0,0.0,0.36680328845977783,0.24,1.0,True,0,False,1,43,4.5
user12,0.8594380918865692,1.0,0.9990256382296767,0.20923913043478262,0.007832480818414322,0.007832480818414197,0.010335917312658828,0.2583685940860406,0.24,1.0,True,0,False,1,43,6.05
user13,0.7253077688122918,1.0,0.9353909533716631,0.3426627493428174,0.13205504870882945,0.1320550487088274,0.1363636363635589,0.10591339537459399,0.2,1.0,True,0,False,1,43,4.49
