owner_id,auc_inertial,auc_touch,auc_fusion,eer_inertial,eer_fusion,far_at_eer,frr_at_eer,thr_fusion,fusion_w,val_auc_fused,has_touch,retry_attempts,catastrophic,run,seed,elapsed_s
user1,0.9825320031706195,1.0,0.9996099360476544,0.04935064935064937,0.0111425245301846,0.011142524530184415,0.012987012987009614,0.4318719203036378,0.38,1.0,True,0,False,0,42,4.88
user10,0.9991111627716038,0.918695148203345,0.9997453875713156,0.013081636032455705,0.005571030640668551,0.004636529226693084,0.005571030640666972,0.4311361563339313,0.5,1.0,True,0,False,0,42,5.18
user12,0.8655578041877647,1.0,0.9999276898461898,0.2375690607734806,0.003810470510271703,0.00381047051027164,0.005524861878451513,0.3088325467170509,0.3,1.0,True,0,False,0,42,5.39
user13,0.9502849002849004,1.0,0.9724635960747072,0.13532763532763534,0.08341247230136119,0.08341247230135987,0.08749999999989062,0.416098006572026,0.8200000000000001,0.9780955634476923,True,0,False,0,42,5.51
user14,0.9895455723513038,1.0,1.0,0.05555555555555558,0.0,0.0,0.0,0.47600895166397095,0.2,0.9991139458229347,True,0,False,0,42,5.31
user15,0.9724125532140409,1.0,1.0,0.0937448149991704,0.0,0.0,0.0,0.1599999964237213,0.0,1.0,True,0,False,0,42,5.13
user16,0.9985340872141334,1.0,1.0,0.016853932584269704,0.0,0.0,0.0,0.38396966457366943,0.2,0.9999639641948239,True,0,False,0,42,5.72
user18,0.9986303577183371,1.0,0.9999932860672467,0.015625,0.0012890750886239124,0.0012890750886238916,0.005208333333330621,0.38413849737119415,0.5,1.0,True,0,False,0,42,4.7
user19,0.9989306865540689,1.0,1.0,0.020618556701030966,0.0,0.0,0.0,0.495364785194397,0.26,1.0,True,0,False,0,42,4.55
user2,0.9986871501522145,1.0,0.9986871501522145,0.01225490196078427,0.01225490196078427,0.012020033388981435,0.01225490196078131,0.8807487654335361,1.0,0.9812497362090069,True,0,False,0,42,6.53
user20,0.9953829123697497,0.9772800515630036,0.9964416156407777,0.03125,0.021269738962294553,0.02126973896229421,0.026041666666653106,0.27462575956578794,0.32,1.0,True,0,False,0,42,5.18
user21,0.9823766176208887,1.0,0.9997166294317741,0.058334665175004,0.010068723030206169,0.010068723030206008,0.014184397163110509,0.47318147047842124,0.5,1.0,True,0,False,0,42,4.35
user22,0.9916518042237856,1.0,0.9997778860012241,0.0357142857142857,0.01144792002579813,0.011447920025797946,0.015306122448971783,0.30962746521420187,0.42,1.0,True,0,False,0,42,5.42
user23,0.9998597262428077,1.0,1.0,0.005789642972016726,0.0,0.0,0.0,0.6555649042129517,0.5,1.0,True,0,False,0,42,4.67
user24,0.9655702535290522,0.9425583266291231,0.9840118873340984,0.10989541432019308,0.07650273224043713,0.07642799678197786,0.07650273224039536,0.22212505458645485,0.32,0.9996075548412967,True,0,False,0,42,4.67
user25,0.9986095937125664,1.0,1.0,0.013020414724320849,0.0,0.0,0.0,0.4451718330383301,0.14,1.0,True,0,False,0,42,5.62
user3,0.8430316998710867,1.0,1.0,0.23292235921359547,0.0,0.0,0.0,0.6811080574989319,0.1,0.9498486083296817,True,0,False,0,42,5.18
user4,0.98137840793688,1.0,0.9999999999999999,0.048128342245989275,0.0,0.0,0.0,0.5410776734352112,0.04,0.9946750315066406,True,0,False,0,42,5.12
user5,0.9985615987368959,1.0,1.0,0.01813471502590669,0.0,0.0,0.0,0.4393867552280426,0.32,1.0,True,0,False,0,42,5.59
user6,0.9996628405703811,1.0,0.9999947523824184,0.009011908593498551,0.000643707756678468,0.0006437077566784576,0.005434782608692699,0.454228551528981,0.5,1.0,True,0,False,0,42,4.56
user7,0.9493221870519751,1.0,0.9999999999999999,0.11207745323268789,0.0,0.0,0.0,0.21746300160884857,0.14,1.0,True,0,False,0,42,6.02
user8,0.9997746491412324,1.0,0.9997746491412324,0.008403361344537785,0.008403361344537785,0.006124813772554112,0.00840336134453546,0.6942321227578561,1.0,0.9992148725229653,True,0,False,0,42,4.96
user9,0.9999979304507272,1.0,1.0,0.000500417014178482,0.0,0.0,0.0,0.6491711139678955,0.5,1.0,True,0,False,0,42,5.04
user1,0.9997795983609259,1.0,1.0,0.010130922693266833,0.0,0.0,0.0,0.4874563217163086,0.5,1.0,True,0,False,1,43,5.14
user10,0.9806192225786617,1.0,1.0,0.040280210157618214,0.0,0.0,0.0,0.3987346887588501,0.26,1.0,True,0,False,1,43,4.85
user12,0.9223523711810305,1.0,0.9999615872638237,0.15245478036175708,0.0025839793281653423,0.0015984654731457544,0.002583979328164707,0.24921249438471904,0.22,1.0,True,0,False,1,43,6.43
user13,0.8149196269170755,1.0,0.9454151847842894,0.2695221895778568,0.1400958713468378,0.14009587134683563,0.14204545454537384,0.10478879096603143,0.24,1.0,True,0,False,1,43,4.66
user14,0.9884520327332879,0.9346886505522651,0.9999187488782495,0.055866816071714426,0.002525252525252486,0.0025612293901072104,0.0025252525252518875,0.40189449770583097,0.38,1.0,True,0,False,1,43,5.15
user15,0.8665335410128088,1.0,0.9987879604648772,0.204654128147912,0.016260162601625994,0.015938795027095696,0.016260162601621612,0.20098593036333723,0.2,0.9922369038390927,True,0,False,1,43,6.66
user16,0.9574276574934915,1.0,1.0,0.11675126903553301,0.0,0.0,0.0,0.35673263669013977,0.4,1.0,True,0,False,1,43,4.57
user18,0.9658038950625873,1.0,0.9994930719837782,0.05808550185873606,0.010695187165775444,0.010377942998760681,0.010695187165769683,0.41798005385783316,0.42,1.0,True,0,False,1,43,4.44
user19,0.99901047553125,1.0,0.9999824155587136,0.020618556701030966,0.0006202512017367033,0.0006202512017366937,0.005154639175255075,0.37942744676670115,0.5,1.0,True,0,False,1,43,5.54
user2,0.9999595106687422,1.0,0.9999595106687422,0.0030473135525260625,0.0030473135525260625,0.0030473135525260135,0.004901960784312524,0.7660428227189071,1.0,0.996941639992379,True,0,False,1,43,5.28
user20,0.9642027184046262,0.6168427594779367,0.9454765314670197,0.0992852703542573,0.12560386473429952,0.12569919204474633,0.12560386473423885,0.08028330313770668,0.14,1.0,True,0,False,1,43,4.5
user21,0.9848529834712141,1.0,0.9999999999999999,0.05448916408668731,0.0,0.0,0.0,0.508274257183075,0.5,1.0,True,0,False,1,43,5.5
user22,0.9989276724130097,1.0,0.9999954562390382,0.0117647058823529,0.0007724393635099645,0.0007724393635099525,0.005882352941173011,0.3402412358528124,0.5,1.0,True,0,False,1,43,4.71
user23,0.9997489985730741,1.0,1.0,0.006653257001392542,0.0,0.0,0.0,0.6576521992683411,0.46,1.0,True,0,False,1,43,4.34
user24,0.9973876559800854,1.0,0.9973876559800854,0.030435461214296862,0.030435461214296862,0.030435461214296387,0.0338983050847314,0.6635293436902574,1.0,0.9971693289608237,True,0,False,1,43,5.59
user25,0.9998244162529877,1.0,0.9999981614267328,0.007258687258687259,0.0003088803088803089,0.00030888030888030413,0.00595238095237741,0.40456816177110416,0.46,1.0,True,0,False,1,43,4.67
user3,0.9915865600885844,0.9857489878542511,0.9979549465379425,0.04890688259109312,0.023157894736842106,0.023157894736841732,0.023504273504268484,0.3504355674040945,0.5,1.0,True,0,False,1,43,4.8
user4,0.960880952925083,1.0,0.9999983676081216,0.10969387755102045,0.0006398976163813789,0.0006398976163813687,0.0025510204081626146,0.304559410419336,0.16,1.0,True,0,False,1,43,5.85
user5,0.9704076024986154,1.0,0.9969423168262166,0.08870967741935487,0.034284803061712645,0.034284803061712096,0.03494623655913039,0.3636691995907241,0.5,1.0,True,0,False,1,43,5.08
user6,0.9998868672559407,1.0,1.0,0.0032537960954446853,0.0,0.0,0.0,0.5437276363372803,0.5,1.0,True,0,False,1,43,4.36
user7,0.8827468764919159,1.0,0.9996345499236583,0.19266055045871555,0.00917431192660545,0.00966650555824054,0.009174311926603401,0.3656122712804638,0.4,1.0,True,0,False,1,43,5.45
user8,0.9995987566993484,0.5862785862785863,0.999442523998737,0.007692307692307665,0.007692307692307665,0.007676315368622938,0.00769230769230572,0.3778257697820664,0.5,1.0,True,1,False,1,43,10.17
