session_id,hold_ms,displacement,timestamp_ms
session_1,66.0,0.0,1778416482637.0
session_1,44.0,0.0,1778416482786.0
session_1,61.0,3.6035156269954127,1778416483046.0
session_1,60.0,0.0,1778416484004.0
session_1,60.0,181.40423760662378,1778416484203.0
session_1,60.0,0.0,1778416484353.0
session_1,61.0,1.9992039999999918,1778416485446.0
session_1,72.0,0.0,1778416485684.0
session_1,28.0,0.0,1778416485811.0
session_1,44.0,0.0,1778416485928.0
session_1,61.0,0.0,1778416486608.0
session_1,78.0,0.0,1778416486674.0
session_1,49.0,0.0,1778416486802.0
session_1,77.0,0.0,1778416487538.0
session_1,61.0,0.9995117600000001,1778416487648.0
session_1,55.0,0.0,1778416487748.0
session_1,72.0,0.0,1778416487809.0
session_1,67.0,0.0,1778416488550.0
session_1,60.0,0.0,1778416488783.0
session_1,66.0,0.0,1778416488899.0
session_1,50.0,0.0,1778416489773.0
session_1,88.0,0.0,1778416489829.0
session_1,61.0,0.0,1778416489928.0
session_1,50.0,0.0,1778416490000.0
session_1,66.0,0.0,1778416490139.0
session_1,44.0,0.0,1778416491135.0
session_1,49.0,0.0,1778416491218.0
session_1,22.0,0.0,1778416491345.0
session_1,55.0,0.0,1778416491367.0
session_1,60.0,0.0,1778416491517.0
session_1,55.0,0.0,1778416492458.0
session_1,71.0,0.0,1778416492690.0
session_1,55.0,0.0,1778416492845.0
session_1,44.0,3.160835696204417,1778416544324.0
session_1,67.0,19.018448987225547,1778416544373.0
session_1,71.0,0.0,1778416544479.0
session_1,28.0,0.0,1778416544672.0
session_1,61.0,3.603417982310135,1778416545108.0
session_1,65.0,0.0,1778416545272.0
session_1,78.0,2.234941049988796,1778416545514.0
session_1,72.0,0.0,1778416545669.0
session_1,67.0,142.98556573310924,1778416545808.0
session_1,55.0,170.18943123889073,1778416545946.0
session_1,61.0,175.30702542479685,1778416546067.0
session_1,77.0,1081.1106764406406,1778416546184.0
session_1,44.0,217.18912384234466,1778416546328.0
session_1,39.0,193.20732963000458,1778416546471.0
session_1,45.0,187.32720952396468,1778416546615.0
session_1,66.0,9.990750000000006,1778416546693.0
session_1,73.0,199.25524501312788,1778416546831.0
session_1,61.0,202.24833202795534,1778416546959.0
session_1,61.0,221.4142761189683,1778416547097.0
session_1,56.0,0.0,1778416547229.0
session_1,61.0,0.9996330000000029,1778416547395.0
session_1,61.0,7.068029678732328,1778416547602.0
session_1,56.0,0.0,1778416547892.0
session_1,60.0,0.0,1778416547969.0
session_1,55.0,0.0,1778416548041.0
session_1,61.0,0.0,1778416548118.0
session_1,44.0,2.99878,1778416548190.0
session_1,60.0,0.0,1778416548268.0
session_1,44.0,0.0,1778416548434.0
session_1,61.0,14.986109999999996,1778416549048.0
session_1,77.0,0.0,1778416549734.0
session_1,65.0,0.0,1778416549907.0
session_1,44.0,0.0,1778416550022.0
session_1,55.0,0.0,1778416551090.0
session_1,56.0,0.0,1778416551165.0
session_1,60.0,0.0,1778416551326.0
session_1,63.0,0.0,1778416552315.0
session_1,45.0,0.0,1778416552420.0
session_1,55.0,96.56869239894726,1778416554385.0
session_1,50.0,165.88040892875716,1778416554549.0
session_1,45.0,190.56894724351713,1778416554710.0
session_1,50.0,175.8908980410827,1778416554865.0
session_1,40.0,0.0,1778416555777.0
session_1,51.0,0.0,1778416555817.0
session_1,50.0,162.94962397793572,1778416555968.0
session_1,55.0,170.55741912202808,1778416556117.0
session_1,40.0,157.0715605735755,1778416557247.0
session_1,44.0,168.0770902219332,1778416557392.0
session_1,56.0,170.63859249098223,1778416557552.0
session_1,78.0,0.0,1778416566892.0
session_1,33.0,0.0,1778416566975.0
session_1,39.0,212.098761516908,1778416567141.0
session_1,32.0,181.41258949641374,1778416567270.0
session_1,72.0,186.40691399100496,1778416567449.0
session_1,61.0,203.71560557600066,1778416567588.0
session_1,65.0,284.22864277464,1778416567732.0
session_1,61.0,249.4329842580578,1778416568179.0
session_1,45.0,224.02813294878976,1778416568339.0
session_1,33.0,189.52091802298008,1778416568488.0
session_1,33.0,211.7592448950447,1778416568648.0
session_1,38.0,0.0,1778416568759.0
session_1,66.0,0.0,1778416568803.0
session_1,49.0,0.0,1778416568903.0
session_1,71.0,0.0,1778416569036.0
session_1,56.0,0.0,1778416569118.0
session_1,72.0,0.0,1778416569174.0
session_1,50.0,0.0,1778416569273.0
session_1,50.0,0.0,1778416569323.0
session_1,50.0,227.5436271128946,1778416569456.0
session_1,61.0,221.3568517100715,1778416569600.0
session_1,72.0,219.3689090046885,1778416569749.0
session_1,55.0,244.92895816279116,1778416569869.0
session_1,71.0,234.38550042993361,1778416570024.0
session_1,50.0,235.0372532190009,1778416570182.0
session_1,50.0,227.2092711940955,1778416570364.0
session_1,54.0,215.5551633417141,1778416570519.0
session_1,55.0,0.0,1778416570635.0
session_1,50.0,0.0,1778416570690.0
