owner_id,auc_val,auc_test,eer_test,far_at_eer,frr_at_eer,thr,n_train_pos,n_train_neg,n_val,n_test,run,seed
user6,1.0,1.0,0.0,0.0,0.0,0.5788392424583435,4,92,24,24,0,42
user7,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.3130895599074986,4,92,24,24,0,42
user8,1.0,1.0,0.0,0.0,0.0,0.6631121039390564,4,92,24,24,0,42
user9,1.0,1.0,0.0,0.0,0.0,0.7892109751701355,4,92,24,24,0,42
user1,0.9130434782608695,1.0,0.0,0.0,0.0,0.5402441024780273,4,92,24,24,1,43
user10,0.9565217391304348,1.0,0.0,0.0,0.0,0.6462363004684448,4,92,24,24,1,43
user12,1.0,1.0,0.0,0.0,0.0,0.3995317220687866,4,92,24,24,1,43
user13,1.0,0.8695652173913043,0.13043478260869565,0.13043478260812855,0.9999999999,0.159626142486282,4,92,24,24,1,43
user14,1.0,1.0,0.0,0.0,0.0,0.3484172224998474,4,92,24,24,1,43
user15,0.8695652173913043,1.0,0.0,0.0,0.0,0.3564644455909729,4,92,24,24,1,43
user16,1.0,1.0,0.0,0.0,0.0,0.49090951681137085,4,92,24,24,1,43
user17,1.0,1.0,0.0,0.0,0.0,0.7926661968231201,4,92,24,24,1,43
user18,1.0,1.0,0.0,0.0,0.0,0.6126088500022888,4,92,24,24,1,43
user19,1.0,1.0,0.0,0.0,0.0,0.7235690951347351,4,92,24,24,1,43
user2,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.2481192156024601,4,92,24,24,1,43
user20,0.9565217391304348,1.0,0.0,0.0,0.0,0.6059632301330566,4,92,24,24,1,43
user21,1.0,1.0,0.0,0.0,0.0,0.6965264081954956,4,92,24,24,1,43
user22,1.0,1.0,0.0,0.0,0.0,0.6376168131828308,4,92,24,24,1,43
user23,1.0,1.0,0.0,0.0,0.0,0.410716712474823,4,92,24,24,1,43
user24,0.9565217391304348,0.6521739130434783,0.34782608695652173,0.3478260869550095,0.9999999999,0.03431522279329922,4,92,24,24,1,43
user25,0.9130434782608695,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.3586985028308371,4,92,24,24,1,43
user3,1.0,1.0,0.0,0.0,0.0,0.6738874912261963,4,92,24,24,1,43
user4,1.0,0.9130434782608695,0.08695652173913043,0.08695652173875237,0.9999999999,0.3793400072533151,4,92,24,24,1,43
user5,1.0,1.0,0.0,0.0,0.0,0.5225784182548523,4,92,24,24,1,43
user6,1.0,1.0,0.0,0.0,0.0,0.6169249415397644,4,92,24,24,1,43
user7,0.9565217391304348,1.0,0.0,0.0,0.0,0.46030595898628235,4,92,24,24,1,43
user8,1.0,0.6086956521739131,0.391304347826087,0.39130434782438567,0.9999999999,0.060204335528871285,4,92,24,24,1,43
user9,1.0,1.0,0.0,0.0,0.0,0.7413514256477356,4,92,24,24,1,43
user1,1.0,1.0,0.0,0.0,0.0,0.5926805734634399,4,92,24,24,2,44
user10,0.9565217391304348,1.0,0.0,0.0,0.0,0.6766327023506165,4,92,24,24,2,44
user12,1.0,1.0,0.0,0.0,0.0,0.38889992237091064,4,92,24,24,2,44
user13,1.0,1.0,0.0,0.0,0.0,0.31506022810935974,4,92,24,24,2,44
user14,1.0,1.0,0.0,0.0,0.0,0.4940875768661499,4,92,24,24,2,44
user15,0.8695652173913043,1.0,0.0,0.0,0.0,0.30609989166259766,4,92,24,24,2,44
user16,0.19565217391304346,1.0,0.0,0.0,0.0,0.5091914534568787,4,92,24,24,2,44
user17,0.9565217391304348,1.0,0.0,0.0,0.0,0.8353607654571533,4,92,24,24,2,44
user18,0.9565217391304348,1.0,0.0,0.0,0.0,0.7295560836791992,4,92,24,24,2,44
user19,1.0,1.0,0.0,0.0,0.0,0.6848113536834717,4,92,24,24,2,44
user2,0.5217391304347826,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.2115981883328894,4,92,24,24,2,44
user20,0.9130434782608696,1.0,0.0,0.0,0.0,0.44423747062683105,4,92,24,24,2,44
user21,1.0,1.0,0.0,0.0,0.0,0.6697524785995483,4,92,24,24,2,44
user22,1.0,1.0,0.0,0.0,0.0,0.6559326648712158,4,92,24,24,2,44
user23,1.0,0.8695652173913043,0.13043478260869565,0.13043478260812855,0.9999999999,0.19391927770946338,4,92,24,24,2,44
user24,0.9565217391304348,0.6956521739130435,0.30434782608695654,0.30434782608563327,0.9999999999,0.03536267610995666,4,92,24,24,2,44
user25,1.0,1.0,0.0,0.0,0.0,0.46305951476097107,4,92,24,24,2,44
user3,1.0,1.0,0.0,0.0,0.0,0.7966771721839905,4,92,24,24,2,44
user4,1.0,0.9130434782608696,0.08695652173913043,0.08695652173875237,0.9999999999,0.3829156173312146,4,92,24,24,2,44
user5,1.0,1.0,0.0,0.0,0.0,0.4622994065284729,4,92,24,24,2,44
user6,1.0,1.0,0.0,0.0,0.0,0.4089451730251312,4,92,24,24,2,44
user7,1.0,1.0,0.0,0.0,0.0,0.43689894676208496,4,92,24,24,2,44
user8,1.0,1.0,0.0,0.0,0.0,0.3867039680480957,4,92,24,24,2,44
user9,1.0,1.0,0.0,0.0,0.0,0.7728192210197449,4,92,24,24,2,44
user1,1.0,1.0,0.0,0.0,0.0,0.6012670397758484,4,92,24,24,3,45
user10,1.0,1.0,0.0,0.0,0.0,0.6242415904998779,4,92,24,24,3,45
user12,0.8695652173913043,1.0,0.0,0.0,0.0,0.6323156952857971,4,92,24,24,3,45
user13,1.0,0.7391304347826086,0.2608695652173913,0.2608695652162571,0.9999999999,0.09300012141466141,4,92,24,24,3,45
user14,0.9565217391304348,1.0,0.0,0.0,0.0,0.4695287346839905,4,92,24,24,3,45
user15,1.0,0.8260869565217391,0.17391304347826086,0.17391304347750475,0.9999999999,0.1910756677389145,4,92,24,24,3,45
user16,1.0,1.0,0.0,0.0,0.0,0.6094918251037598,4,92,24,24,3,45
user17,1.0,1.0,0.0,0.0,0.0,0.7956754565238953,4,92,24,24,3,45
user18,1.0,1.0,0.0,0.0,0.0,0.7715227007865906,4,92,24,24,3,45
user19,1.0,1.0,0.0,0.0,0.0,0.6042863726615906,4,92,24,24,3,45
user2,0.9130434782608696,0.5217391304347826,0.4782608695652174,0.478260869563138,0.9999999999,0.0678914584543394,4,92,24,24,3,45
user20,1.0,1.0,0.0,0.0,0.0,0.5348587036132812,4,92,24,24,3,45
user21,1.0,1.0,0.0,0.0,0.0,0.6347519755363464,4,92,24,24,3,45
user22,1.0,1.0,0.0,0.0,0.0,0.7819164991378784,4,92,24,24,3,45
user23,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4644541818162669,4,92,24,24,3,45
user24,0.9565217391304348,1.0,0.0,0.0,0.0,0.5267395377159119,4,92,24,24,3,45
user25,1.0,1.0,0.0,0.0,0.0,0.5048971772193909,4,92,24,24,3,45
user3,1.0,1.0,0.0,0.0,0.0,0.7958658337593079,4,92,24,24,3,45
user4,0.9565217391304348,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4320858924285225,4,92,24,24,3,45
user5,0.9565217391304348,1.0,0.0,0.0,0.0,0.5924816131591797,4,92,24,24,3,45
user6,1.0,1.0,0.0,0.0,0.0,0.49909624457359314,4,92,24,24,3,45
user7,1.0,1.0,0.0,0.0,0.0,0.6384748816490173,4,92,24,24,3,45
user8,1.0,1.0,0.0,0.0,0.0,0.5033864974975586,4,92,24,24,3,45
user9,1.0,1.0,0.0,0.0,0.0,0.5373166799545288,4,92,24,24,3,45
user1,1.0,1.0,0.0,0.0,0.0,0.43631458282470703,4,92,24,24,4,46
user10,0.9565217391304348,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4964475502138552,4,92,24,24,4,46
user12,1.0,1.0,0.0,0.0,0.0,0.4573095142841339,4,92,24,24,4,46
user13,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.3068843017453733,4,92,24,24,4,46
user14,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4319423333458278,4,92,24,24,4,46
user15,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.19793895729210065,4,92,24,24,4,46
user16,0.9130434782608696,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4196023409781249,4,92,24,24,4,46
user17,1.0,1.0,0.0,0.0,0.0,0.777050793170929,4,92,24,24,4,46
user18,1.0,1.0,0.0,0.0,0.0,0.6071211099624634,4,92,24,24,4,46
user19,0.9130434782608695,1.0,0.0,0.0,0.0,0.6431131958961487,4,92,24,24,4,46
user2,0.9130434782608696,1.0,0.0,0.0,0.0,0.34524300694465637,4,92,24,24,4,46
user20,1.0,0.5217391304347826,0.4782608695652174,0.478260869563138,0.9999999999,0.058715488275756005,4,92,24,24,4,46
user21,1.0,1.0,0.0,0.0,0.0,0.7187469005584717,4,92,24,24,4,46
user22,0.9565217391304348,1.0,0.0,0.0,0.0,0.5888069868087769,4,92,24,24,4,46
user23,1.0,1.0,0.0,0.0,0.0,0.4224933683872223,4,92,24,24,4,46
user24,0.9565217391304348,1.0,0.0,0.0,0.0,0.5442901849746704,4,92,24,24,4,46
user25,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.45126614233721857,4,92,24,24,4,46
user3,1.0,1.0,0.0,0.0,0.0,0.7555016279220581,4,92,24,24,4,46
user4,0.9130434782608696,0.9130434782608695,0.08695652173913043,0.08695652173875237,0.9999999999,0.2660617893156798,4,92,24,24,4,46
user5,0.9565217391304348,1.0,0.0,0.0,0.0,0.40484419465065,4,92,24,24,4,46
user6,1.0,1.0,0.0,0.0,0.0,0.5517841577529907,4,92,24,24,4,46
user7,1.0,1.0,0.0,0.0,0.0,0.6223687529563904,4,92,24,24,4,46
user8,1.0,1.0,0.0,0.0,0.0,0.6440781950950623,4,92,24,24,4,46
user9,1.0,1.0,0.0,0.0,0.0,0.7381036877632141,4,92,24,24,4,46
user1,1.0,1.0,0.0,0.0,0.0,0.5923020243644714,4,92,24,24,5,47
user10,1.0,1.0,0.0,0.0,0.0,0.6195260286331177,4,92,24,24,5,47
user12,1.0,0.8695652173913043,0.13043478260869565,0.13043478260812855,0.9999999999,0.21374415768229443,4,92,24,24,5,47
user13,1.0,1.0,0.0,0.0,0.0,0.3189266622066498,4,92,24,24,5,47
user14,0.9565217391304348,1.0,0.0,0.0,0.0,0.5822474360466003,4,92,24,24,5,47
user15,0.8260869565217391,0.9130434782608696,0.08695652173913043,0.08695652173875237,0.9999999999,0.300809559614762,4,92,24,24,5,47
user16,0.9565217391304348,1.0,0.0,0.0,0.0,0.6219152212142944,4,92,24,24,5,47
user17,1.0,1.0,0.0,0.0,0.0,0.8427038192749023,4,92,24,24,5,47
user18,1.0,1.0,0.0,0.0,0.0,0.6907544732093811,4,92,24,24,5,47
user19,0.9565217391304348,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.640840048375337,4,92,24,24,5,47
user2,0.5217391304347826,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.20493102527183035,4,92,24,24,5,47
user20,1.0,0.3913043478260869,0.6086956521739131,0.6086956521712665,0.9999999999,0.04444061154904573,4,92,24,24,5,47
user21,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.6929774310277856,4,92,24,24,5,47
user22,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4837958527647931,4,92,24,24,5,47
user23,1.0,1.0,0.0,0.0,0.0,0.5662410855293274,4,92,24,24,5,47
user24,0.9130434782608696,1.0,0.0,0.0,0.0,0.4824599325656891,4,92,24,24,5,47
user25,0.9130434782608695,0.9130434782608695,0.08695652173913043,0.08695652173875237,0.9999999999,0.4164678169333417,4,92,24,24,5,47
user3,0.9565217391304348,1.0,0.0,0.0,0.0,0.7130868434906006,4,92,24,24,5,47
user4,0.9130434782608696,1.0,0.0,0.0,0.0,0.38546305894851685,4,92,24,24,5,47
user5,1.0,1.0,0.0,0.0,0.0,0.6333973407745361,4,92,24,24,5,47
user6,1.0,1.0,0.0,0.0,0.0,0.5317646265029907,4,92,24,24,5,47
user7,0.9565217391304348,1.0,0.0,0.0,0.0,0.4745892584323883,4,92,24,24,5,47
user8,1.0,1.0,0.0,0.0,0.0,0.3493882119655609,4,92,24,24,5,47
user9,1.0,1.0,0.0,0.0,0.0,0.546588659286499,4,92,24,24,5,47
user1,1.0,1.0,0.0,0.0,0.0,0.7109398245811462,4,92,24,24,6,48
user10,0.9565217391304348,1.0,0.0,0.0,0.0,0.5494706034660339,4,92,24,24,6,48
user12,1.0,1.0,0.0,0.0,0.0,0.3346540927886963,4,92,24,24,6,48
user13,1.0,0.6956521739130435,0.30434782608695654,0.30434782608563327,0.9999999999,0.08735100536242775,4,92,24,24,6,48
user14,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.3672637693260027,4,92,24,24,6,48
user15,0.9565217391304348,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.32783960907355597,4,92,24,24,6,48
user16,1.0,0.6521739130434783,0.34782608695652173,0.3478260869550095,0.9999999999,0.0599309578537941,4,92,24,24,6,48
user17,1.0,1.0,0.0,0.0,0.0,0.7669203281402588,4,92,24,24,6,48
user18,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.3791569302911344,4,92,24,24,6,48
user19,1.0,0.9130434782608696,0.08695652173913043,0.08695652173875237,0.9999999999,0.22787229716777802,4,92,24,24,6,48
user2,0.9130434782608696,0.8260869565217391,0.17391304347826086,0.17391304347750475,0.9999999999,0.1541615860617679,4,92,24,24,6,48
user20,1.0,1.0,0.0,0.0,0.0,0.5208086371421814,4,92,24,24,6,48
user21,1.0,1.0,0.0,0.0,0.0,0.695564866065979,4,92,24,24,6,48
user22,1.0,1.0,0.0,0.0,0.0,0.5679289698600769,4,92,24,24,6,48
user23,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.30085204347320227,4,92,24,24,6,48
user24,1.0,1.0,0.0,0.0,0.0,0.4989902079105377,4,92,24,24,6,48
user25,0.8695652173913043,1.0,0.0,0.0,0.0,0.5376659631729126,4,92,24,24,6,48
user3,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.2729195887627809,4,92,24,24,6,48
user4,1.0,1.0,0.0,0.0,0.0,0.5612349510192871,4,92,24,24,6,48
user5,1.0,1.0,0.0,0.0,0.0,0.36658158898353577,4,92,24,24,6,48
user6,1.0,1.0,0.0,0.0,0.0,0.5550565719604492,4,92,24,24,6,48
user7,1.0,1.0,0.0,0.0,0.0,0.46444159746170044,4,92,24,24,6,48
user8,1.0,1.0,0.0,0.0,0.0,0.6731828451156616,4,92,24,24,6,48
user9,1.0,1.0,0.0,0.0,0.0,0.5982765555381775,4,92,24,24,6,48
user1,0.9565217391304348,1.0,0.0,0.0,0.0,0.5062615871429443,4,92,24,24,7,49
user10,1.0,1.0,0.0,0.0,0.0,0.6558370590209961,4,92,24,24,7,49
user12,1.0,1.0,0.0,0.0,0.0,0.5603291988372803,4,92,24,24,7,49
user13,1.0,0.9130434782608696,0.08695652173913043,0.08695652173875237,0.9999999999,0.37354972310688184,4,92,24,24,7,49
user14,1.0,1.0,0.0,0.0,0.0,0.5291482210159302,4,92,24,24,7,49
user15,0.9565217391304348,1.0,0.0,0.0,0.0,0.3562677800655365,4,92,24,24,7,49
user16,0.9130434782608695,1.0,0.0,0.0,0.0,0.4890606999397278,4,92,24,24,7,49
user17,1.0,1.0,0.0,0.0,0.0,0.8939706087112427,4,92,24,24,7,49
user18,1.0,1.0,0.0,0.0,0.0,0.6349108219146729,4,92,24,24,7,49
user19,0.8695652173913043,1.0,0.0,0.0,0.0,0.5568711161613464,4,92,24,24,7,49
user2,1.0,1.0,0.0,0.0,0.0,0.5524101257324219,4,92,24,24,7,49
user20,0.8695652173913043,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.3748057951097903,4,92,24,24,7,49
user21,1.0,1.0,0.0,0.0,0.0,0.709995448589325,4,92,24,24,7,49
user22,0.9565217391304348,1.0,0.0,0.0,0.0,0.6562788486480713,4,92,24,24,7,49
user23,0.9130434782608695,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.3384347622809203,4,92,24,24,7,49
user24,1.0,1.0,0.0,0.0,0.0,0.3506288230419159,4,92,24,24,7,49
user25,1.0,1.0,0.0,0.0,0.0,0.5298324227333069,4,92,24,24,7,49
user3,1.0,1.0,0.0,0.0,0.0,0.7693411707878113,4,92,24,24,7,49
user4,0.8695652173913043,0.8260869565217391,0.17391304347826086,0.17391304347750475,0.9999999999,0.25020548766073974,4,92,24,24,7,49
user5,1.0,1.0,0.0,0.0,0.0,0.40978914499282837,4,92,24,24,7,49
user6,1.0,1.0,0.0,0.0,0.0,0.4615801274776459,4,92,24,24,7,49
user7,0.8260869565217391,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4597807474758314,4,92,24,24,7,49
user8,0.782608695652174,1.0,0.0,0.0,0.0,0.29278481006622314,4,92,24,24,7,49
user9,1.0,1.0,0.0,0.0,0.0,0.8116030693054199,4,92,24,24,7,49
user1,1.0,1.0,0.0,0.0,0.0,0.2795850336551666,4,92,24,24,8,50
user10,0.8695652173913043,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.3103112371071525,4,92,24,24,8,50
user12,1.0,0.9130434782608695,0.08695652173913043,0.08695652173875237,0.9999999999,0.19422339615614517,4,92,24,24,8,50
user13,1.0,0.8695652173913043,0.13043478260869565,0.13043478260812855,0.9999999999,0.17541805428007373,4,92,24,24,8,50
user14,1.0,1.0,0.0,0.0,0.0,0.41094955801963806,4,92,24,24,8,50
user15,0.5652173913043479,1.0,0.0,0.0,0.0,0.3582879900932312,4,92,24,24,8,50
user16,0.4347826086956522,1.0,0.0,0.0,0.0,0.6381481289863586,4,92,24,24,8,50
user17,1.0,1.0,0.0,0.0,0.0,0.834967851638794,4,92,24,24,8,50
user18,0.9565217391304348,0.9130434782608696,0.08695652173913043,0.08695652173875237,0.9999999999,0.436148086319799,4,92,24,24,8,50
user19,1.0,0.8260869565217391,0.17391304347826086,0.17391304347750475,0.9999999999,0.25667188478552777,4,92,24,24,8,50
user2,0.6521739130434783,0.7391304347826088,0.2608695652173913,0.2608695652162571,0.9999999999,0.09473784948172777,4,92,24,24,8,50
user20,0.5652173913043479,1.0,0.0,0.0,0.0,0.6165053248405457,4,92,24,24,8,50
user21,1.0,1.0,0.0,0.0,0.0,0.818051278591156,4,92,24,24,8,50
user22,1.0,0.9130434782608696,0.08695652173913043,0.08695652173875237,0.9999999999,0.31187142885249597,4,92,24,24,8,50
user23,0.9565217391304348,1.0,0.0,0.0,0.0,0.7455824017524719,4,92,24,24,8,50
user24,0.9565217391304348,1.0,0.0,0.0,0.0,0.591327965259552,4,92,24,24,8,50
user25,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.5026002059812131,4,92,24,24,8,50
user3,1.0,1.0,0.0,0.0,0.0,0.8065618872642517,4,92,24,24,8,50
user4,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4298698630021966,4,92,24,24,8,50
user5,0.9565217391304348,1.0,0.0,0.0,0.0,0.4786577522754669,4,92,24,24,8,50
user6,1.0,1.0,0.0,0.0,0.0,0.5461118817329407,4,92,24,24,8,50
user7,1.0,1.0,0.0,0.0,0.0,0.5727001428604126,4,92,24,24,8,50
user8,1.0,1.0,0.0,0.0,0.0,0.5788909792900085,4,92,24,24,8,50
user9,1.0,1.0,0.0,0.0,0.0,0.5923972129821777,4,92,24,24,8,50
user1,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.23563312188438748,4,92,24,24,9,51
user10,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4729369904683984,4,92,24,24,9,51
user12,1.0,1.0,0.0,0.0,0.0,0.3887801766395569,4,92,24,24,9,51
user13,1.0,1.0,0.0,0.0,0.0,0.4989040493965149,4,92,24,24,9,51
user14,1.0,1.0,0.0,0.0,0.0,0.6396334767341614,4,92,24,24,9,51
user15,0.9130434782608696,1.0,0.0,0.0,0.0,0.31146764755249023,4,92,24,24,9,51
user16,1.0,1.0,0.0,0.0,0.0,0.5849654078483582,4,92,24,24,9,51
user17,1.0,1.0,0.0,0.0,0.0,0.81242436170578,4,92,24,24,9,51
user18,1.0,1.0,0.0,0.0,0.0,0.7319138050079346,4,92,24,24,9,51
user19,0.9130434782608696,1.0,0.0,0.0,0.0,0.7293341755867004,4,92,24,24,9,51
user2,0.782608695652174,1.0,0.0,0.0,0.0,0.3560512661933899,4,92,24,24,9,51
user20,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.4380692606386931,4,92,24,24,9,51
user21,1.0,1.0,0.0,0.0,0.0,0.5444152355194092,4,92,24,24,9,51
user22,0.9565217391304348,1.0,0.0,0.0,0.0,0.6617931127548218,4,92,24,24,9,51
user23,1.0,1.0,0.0,0.0,0.0,0.43585073947906494,4,92,24,24,9,51
user24,0.9130434782608696,1.0,0.0,0.0,0.0,0.5868589282035828,4,92,24,24,9,51
user25,1.0,1.0,0.0,0.0,0.0,0.43970921635627747,4,92,24,24,9,51
user3,1.0,1.0,0.0,0.0,0.0,0.8534857034683228,4,92,24,24,9,51
user4,0.9130434782608696,0.8260869565217391,0.17391304347826086,0.17391304347750475,0.9999999999,0.12025535689747852,4,92,24,24,9,51
user5,1.0,1.0,0.0,0.0,0.0,0.2599954307079315,4,92,24,24,9,51
user6,1.0,1.0,0.0,0.0,0.0,0.5247690081596375,4,92,24,24,9,51
user7,1.0,1.0,0.0,0.0,0.0,0.4415440261363983,4,92,24,24,9,51
user8,0.6956521739130435,0.8695652173913043,0.13043478260869565,0.13043478260812855,0.9999999999,0.24961709069169086,4,92,24,24,9,51
user9,1.0,0.9565217391304348,0.043478260869565216,0.04347826086937619,0.9999999999,0.20961582855038022,4,92,24,24,9,51
